"neighborhood","url","ds","title.short"
"eastnewyork","http://gothamist.com/2016/07/09/video_shows_off-duty_cop_shooting_u.php","20160709","video shows off-duty cop shooting u"
"eastnewyork","http://gothamist.com/2016/07/04/off-duty_cop_fatally_shoots_man_in.php","20160704","off-duty cop fatally shoots man in"
"eastnewyork","http://gothamist.com/2016/06/26/two_children_grandparents_injured_b.php","20160626","two children grandparents injured b"
"eastnewyork","http://gothamist.com/2016/06/11/suv_driver_who_slammed_into_minivan.php","20160611","suv driver who slammed into minivan"
"eastnewyork","http://gothamist.com/2016/05/16/depends_on_what_affordable_means.php","20160516","depends on what affordable means"
"eastnewyork","http://gothamist.com/2016/05/13/rip_susannah_mushatt_jones.php","20160513","rip susannah mushatt jones"
"eastnewyork","http://gothamist.com/2016/04/20/east_new_york_rezoning_vote.php","20160420","east new york rezoning vote"
"eastnewyork","http://gothamist.com/2016/04/15/east_new_york_rezoning.php","20160415","east new york rezoning"
"eastnewyork","http://gothamist.com/2016/04/13/protesters_arrested_east_ny.php","20160413","protesters arrested east ny"
"eastnewyork","http://gothamist.com/2016/04/02/food_warriors_complete_their_culina.php","20160402","food warriors complete their culina"
"eastnewyork","http://gothamist.com/2016/03/28/yaniv_erez_fugitive_slumlord_cigar.php","20160328","yaniv erez fugitive slumlord cigar"
"eastnewyork","http://gothamist.com/2016/03/25/east_ny_mosque_noisy.php","20160325","east ny mosque noisy"
"eastnewyork","http://gothamist.com/2016/03/22/pioneering_brooklyn_east_ny.php","20160322","pioneering brooklyn east ny"
"eastnewyork","http://gothamist.com/2016/03/22/nypd_traffic_cop_rape.php","20160322","nypd traffic cop rape"
"eastnewyork","http://gothamist.com/2016/03/08/east_new_york_rezoning_industrial_g.php","20160308","east new york rezoning industrial g"
"eastnewyork","http://gothamist.com/2016/03/01/clothed_human_remains_found_in_bedr.php","20160301","clothed human remains found in bedr"
"eastnewyork","http://gothamist.com/2016/02/24/east_new_york_rezoning.php","20160224","east new york rezoning"
"eastnewyork","http://gothamist.com/2016/02/24/subway_groper_brooklyn.php","20160224","subway groper brooklyn"
"eastnewyork","http://gothamist.com/2016/02/13/16-year-old_fatally_shot_by_friend.php","20160213","16-year-old fatally shot by friend"
"eastnewyork","http://gothamist.com/2016/02/12/teenager_fatally_shot_in_east_new_y.php","20160212","teenager fatally shot in east new y"
"eastnewyork","http://gothamist.com/2016/02/04/pink_houses_nycha_gurley.php","20160204","pink houses nycha gurley"
"eastnewyork","http://gothamist.com/2016/01/16/16-year-old_charged_with_murder_for.php","20160116","16-year-old charged with murder for"
"eastnewyork","http://gothamist.com/2016/01/14/teenagers_shot_brooklyn.php","20160114","teenagers shot brooklyn"
"eastnewyork","http://gothamist.com/2015/12/04/east_new_york_gentrification.php","20151204","east new york gentrification"
"eastnewyork","http://gothamist.com/2015/12/02/stop_frisk_video_lawsuit.php","20151202","stop frisk video lawsuit"
"eastnewyork","http://gothamist.com/2015/11/29/woman_fatally_struck_in_grand_theft.php","20151129","woman fatally struck in grand theft"
"eastnewyork","http://gothamist.com/2015/11/27/driver_arrested_for_fatally_strikin.php","20151127","driver arrested for fatally strikin"
"eastnewyork","http://gothamist.com/2015/11/03/bus_driver_pedestrian_death.php","20151103","bus driver pedestrian death"
"eastnewyork","http://gothamist.com/2015/10/29/band_leader_taped_mouth_shut_slaver.php","20151029","band leader taped mouth shut slaver"
"eastnewyork","http://gothamist.com/2015/10/28/brooklyn_marching_band_teacher_in_t.php","20151028","brooklyn marching band teacher in t"
"eastnewyork","http://gothamist.com/2015/10/20/escaped_prisoner_brooklyn.php","20151020","escaped prisoner brooklyn"
"eastnewyork","http://gothamist.com/2015/10/05/the_hole_nyc_video.php","20151005","the hole nyc video"
"eastnewyork","http://gothamist.com/2015/09/25/brooklyn_fatal_fire.php","20150925","brooklyn fatal fire"
"eastnewyork","http://gothamist.com/2015/09/21/affordable_housing_east_ny.php","20150921","affordable housing east ny"
"eastnewyork","http://gothamist.com/2015/08/31/spring_creek_affordable_housing_sta.php","20150831","spring creek affordable housing sta"
"eastnewyork","http://gothamist.com/2015/08/03/east_new_york_shooting_video.php","20150803","east new york shooting video"
"eastnewyork","http://gothamist.com/2015/08/02/east_new_york_13_injured_party_shoo.php","20150802","east new york 13 injured party shoo"
"eastnewyork","http://gothamist.com/2015/07/30/suspect_in_custody_for_allegedly_sh.php","20150730","suspect in custody for allegedly sh"
"eastnewyork","http://gothamist.com/2015/07/29/cop_shot_brooklyn_carjacking.php","20150729","cop shot brooklyn carjacking"
"eastnewyork","http://gothamist.com/2015/07/11/motorcyclist_loses_leg_in_brooklyn.php","20150711","motorcyclist loses leg in brooklyn"
"eastnewyork","http://gothamist.com/2015/07/06/bacon_eggs_sleep_live_4ever.php","20150706","bacon eggs sleep live 4ever"
"eastnewyork","http://gothamist.com/2015/06/15/bodega_machete_robbery.php","20150615","bodega machete robbery"
"eastnewyork","http://gothamist.com/2015/06/02/brooklyn_landlord_murder.php","20150602","brooklyn landlord murder"
"eastnewyork","http://gothamist.com/2015/05/31/yury_baumblit_a_longtime_hustler.php","20150531","yury baumblit a longtime hustler"
"eastnewyork","http://gothamist.com/2015/05/28/husband_arrested_for_stabbing_wife.php","20150528","husband arrested for stabbing wife"
"eastnewyork","http://gothamist.com/2015/05/26/racino_parking_lot_murder.php","20150526","racino parking lot murder"
"eastnewyork","http://gothamist.com/2015/05/21/akai_gurley_lawsuit.php","20150521","akai gurley lawsuit"
"eastnewyork","http://gothamist.com/2015/05/13/east_new_york_gentrification.php","20150513","east new york gentrification"
"eastnewyork","http://gothamist.com/2015/04/23/cop_horse_bitten_line_of_duty.php","20150423","cop horse bitten line of duty"
"eastnewyork","http://gothamist.com/2015/04/22/brooklyn_hit_and_run.php","20150422","brooklyn hit and run"
"eastnewyork","http://gothamist.com/2015/04/17/epileptic_man_suffered_seizures_in.php","20150417","epileptic man suffered seizures in"
"eastnewyork","http://gothamist.com/2015/04/14/east_new_york_nypd.php","20150414","east new york nypd"
"eastnewyork","http://gothamist.com/2015/01/14/cop_imposter_rape.php","20150114","cop imposter rape"
"eastnewyork","http://gothamist.com/2014/12/05/brooklyn_da_to_convene_grand_jury_f.php","20141205","brooklyn da to convene grand jury f"
"eastnewyork","http://gothamist.com/2014/12/05/cops_shot_unarmed_man.php","20141205","cops shot unarmed man"
"eastnewyork","http://gothamist.com/2014/11/24/akai_gurley_cop_scared.php","20141124","akai gurley cop scared"
"eastnewyork","http://gothamist.com/2014/11/23/protesters_call_for_rookies_arrest.php","20141123","protesters call for rookies arrest"
"eastnewyork","http://gothamist.com/2014/11/22/neighbors_politicians_rail_against.php","20141122","neighbors politicians rail against"
"eastnewyork","http://gothamist.com/2014/11/21/unarmed_man_killed_cop.php","20141121","unarmed man killed cop"
"eastnewyork","http://gothamist.com/2014/11/21/cop_fatally_shoots_man_in_stairwell.php","20141121","cop fatally shoots man in stairwell"
"eastnewyork","http://gothamist.com/2014/11/12/18-yr-old_fatally_stabbed_at_domino.php","20141112","18-yr-old fatally stabbed at domino"
"eastnewyork","http://gothamist.com/2014/09/29/east_new_york_real_estate_got_expen.php","20140929","east new york real estate got expen"
"eastnewyork","http://gothamist.com/2014/07/30/see_east_new_york_apartments_gentri.php","20140730","see east new york apartments gentri"
"eastnewyork","http://gothamist.com/2014/07/30/photo_mutilated_citi_bike_turns_up.php","20140730","photo mutilated citi bike turns up"
"eastnewyork","http://gothamist.com/2014/07/29/nypd_man_shot_in_the_face_on_brookl.php","20140729","nypd man shot in the face on brookl"
"eastnewyork","http://gothamist.com/2014/07/28/cops_put_preganant_woman_in_chokeho.php","20140728","cops put preganant woman in chokeho"
"eastnewyork","http://gothamist.com/2014/07/22/east_new_york_gentrification_afford.php","20140722","east new york gentrification afford"
"eastnewyork","http://gothamist.com/2014/07/17/citi_bikes_abandoned_in_brooklyn.php","20140717","citi bikes abandoned in brooklyn"
"eastnewyork","http://gothamist.com/2014/06/11/security_cameras_to_be_installed_at.php","20140611","security cameras to be installed at"
"eastnewyork","http://gothamist.com/2014/06/09/mother_of_man_accused_of_killing_ch.php","20140609","mother of man accused of killing ch"
"eastnewyork","http://gothamist.com/2014/06/08/girl_recovering_from_elevator_stabb.php","20140608","girl recovering from elevator stabb"
"eastnewyork","http://gothamist.com/2014/06/06/suspect_in_brooklyn_childs_killing.php","20140606","suspect in brooklyn childs killing"
"eastnewyork","http://gothamist.com/2014/06/05/chelsea_subway_attack_may_be_linked.php","20140605","chelsea subway attack may be linked"
"eastnewyork","http://gothamist.com/2014/06/04/nypd_identifies_suspect_in_brutal_b.php","20140604","nypd identifies suspect in brutal b"
"eastnewyork","http://gothamist.com/2014/06/04/63000_reward_for_stabbing_suspect_w.php","20140604","63000 reward for stabbing suspect w"
"eastnewyork","http://gothamist.com/2014/06/03/police_believe_same_brooklyn_psycho.php","20140603","police believe same brooklyn psycho"
"eastnewyork","http://gothamist.com/2014/06/02/one_dead_after_two_children_brutall.php","20140602","one dead after two children brutall"
"eastnewyork","http://gothamist.com/2014/04/14/video_captures_wild_shooting_on_bro.php","20140414","video captures wild shooting on bro"
"eastnewyork","http://gothamist.com/2014/03/26/unmarked_nypd_car_strikes_church_va.php","20140326","unmarked nypd car strikes church va"
"eastnewyork","http://gothamist.com/2014/01/09/developers_trying_to_gentrify_east.php","20140109","developers trying to gentrify east"
"eastnewyork","http://gothamist.com/2014/01/07/nypd_suspectsput_89-yr-old_in_choke.php","20140107","nypd suspectsput 89-yr-old in choke"
"eastnewyork","http://gothamist.com/2013/11/30/elderly_woman_punched_in_east_new_y.php","20131130","elderly woman punched in east new y"
"eastnewyork","http://gothamist.com/2013/11/26/72-year-old_jewish_woman_gets_unpro.php","20131126","72-year-old jewish woman gets unpro"
"eastnewyork","http://gothamist.com/2013/11/25/72-year-old_woman_struck_in_crosswa.php","20131125","72-year-old woman struck in crosswa"
"eastnewyork","http://gothamist.com/2013/10/29/three_people_hit_by_cars_last_night.php","20131029","three people hit by cars last night"
"eastnewyork","http://gothamist.com/2013/10/10/video_things_are_getting_interestin.php","20131010","video things are getting interestin"
"eastnewyork","http://gothamist.com/2013/10/10/photo_new_banksy_in_east_new_york.php","20131010","photo new banksy in east new york"
"eastnewyork","http://gothamist.com/2013/08/29/elderly_woman_killed_by_mta_bus_in.php","20130829","elderly woman killed by mta bus in"
"eastnewyork","http://gothamist.com/2013/08/15/study_greenpoint_perceived_to_be_wo.php","20130815","study greenpoint perceived to be wo"
"eastnewyork","http://gothamist.com/2013/07/05/police_search_for_sniper_who_shot_r.php","20130705","police search for sniper who shot r"
"eastnewyork","http://gothamist.com/2013/04/05/two_brooklyn_dog_owners_arrested_fo.php","20130405","two brooklyn dog owners arrested fo"
"eastnewyork","http://gothamist.com/2013/04/05/most_of_last_years_murders_took_pla.php","20130405","most of last years murders took pla"
"eastnewyork","http://gothamist.com/2013/03/11/brooklyn_tenant_killed_by_landlord.php","20130311","brooklyn tenant killed by landlord"
"eastnewyork","http://gothamist.com/2012/12/22/mom_alleges_teachers_aide_had_10_bo.php","20121222","mom alleges teachers aide had 10 bo"
"eastnewyork","http://gothamist.com/2012/10/17/family_sues_city_over_dad_mistakenl.php","20121017","family sues city over dad mistakenl"
"eastnewyork","http://gothamist.com/2012/09/24/east_new_york_school_needs_help.php","20120924","east new york school needs help"
"eastnewyork","http://gothamist.com/2012/09/15/walmart_admits_defeat_mega-retailer.php","20120915","walmart admits defeat mega-retailer"
"eastnewyork","http://gothamist.com/2012/09/13/fifty_facebook-loving_brooklyn_gang.php","20120913","fifty facebook-loving brooklyn gang"
"eastnewyork","http://gothamist.com/2012/09/02/wheelchair-bound_brooklyn_dad_alleg.php","20120902","wheelchair-bound brooklyn dad alleg"
"eastnewyork","http://gothamist.com/2012/08/02/wal-mart_has_stealth_campaign_to_bu.php","20120802","wal-mart has stealth campaign to bu"
"eastnewyork","http://gothamist.com/2012/07/06/slain_si_woman_had_brush_with_gun_v.php","20120706","slain si woman had brush with gun v"
"eastnewyork","http://gothamist.com/2012/05/19/brooklyn_teen_sues_city_after_break.php","20120519","brooklyn teen sues city after break"
"eastnewyork","http://gothamist.com/2012/04/28/9-year-old_shot_by_stray_bullet_i_d.php","20120428","9-year-old shot by stray bullet i d"
"eastnewyork","http://gothamist.com/2012/04/18/man_trapped_in_closet_witnesses_mur.php","20120418","man trapped in closet witnesses mur"
"eastnewyork","http://gothamist.com/2012/03/25/homeless_advocacy_group_teaches_squ.php","20120325","homeless advocacy group teaches squ"
"eastnewyork","http://gothamist.com/2012/02/28/on-duty_nypd_officer_crashes_car_in.php","20120228","on-duty nypd officer crashes car in"
"eastnewyork","http://gothamist.com/2012/02/08/alleged_fake_cop_just_wanted_free_h.php","20120208","alleged fake cop just wanted free h"
"eastnewyork","http://gothamist.com/2012/01/31/will_walmart_be_able_to_seal_the_de.php","20120131","will walmart be able to seal the de"
"eastnewyork","http://gothamist.com/2012/01/22/pastor_of_uws_church_gives_ows_2_we.php","20120122","pastor of uws church gives ows 2 we"
"eastnewyork","http://gothamist.com/2012/01/16/ows_responds_to_nyposts_report_that.php","20120116","ows responds to nyposts report that"
"eastnewyork","http://gothamist.com/2012/01/15/ny_post_claims_occupation_of_forecl.php","20120115","ny post claims occupation of forecl"
"eastnewyork","http://gothamist.com/2012/01/14/officers_being_investigated_for_fat.php","20120114","officers being investigated for fat"
"eastnewyork","http://gothamist.com/2012/01/13/police_fatally_shoot_armed_brooklyn.php","20120113","police fatally shoot armed brooklyn"
"eastnewyork","http://gothamist.com/2011/12/29/jehovahs_witness_jumps_to_death_in.php","20111229","jehovahs witness jumps to death in"
"eastnewyork","http://gothamist.com/2011/12/23/brooklyn_wolf_is_an_illegal_wolf-do.php","20111223","brooklyn wolf is an illegal wolf-do"
"eastnewyork","http://gothamist.com/2011/12/22/cops_catch_part_of_a_heavily_armed.php","20111222","cops catch part of a heavily armed"
"eastnewyork","http://gothamist.com/2011/12/14/cops_cheer_as_alleged_cop_killer_an.php","20111214","cops cheer as alleged cop killer an"
"eastnewyork","http://gothamist.com/2011/12/13/nypd_arrested_alleged_cop_killer_tw.php","20111213","nypd arrested alleged cop killer tw"
"eastnewyork","http://gothamist.com/2011/12/12/nypd_officer_fatally_shot_in_face_d.php","20111212","nypd officer fatally shot in face d"
"eastnewyork","http://gothamist.com/2011/12/10/video_how_one_family_survives_in_a.php","20111210","video how one family survives in a"
"eastnewyork","http://gothamist.com/2011/12/09/police_force_man_out_of_abandoned_e.php","20111209","police force man out of abandoned e"
"eastnewyork","http://gothamist.com/2011/12/07/queens_woman_to_lose_home_lost_son.php","20111207","queens woman to lose home lost son"
"eastnewyork","http://gothamist.com/2011/12/07/protesters_family_occupy_foreclosed.php","20111207","protesters family occupy foreclosed"
"eastnewyork","http://gothamist.com/2011/12/06/photos_hundreds_occupy_east_new_yor.php","20111206","photos hundreds occupy east new yor"
"eastnewyork","http://gothamist.com/2011/12/05/occupy_wall_street_will_tour_forecl.php","20111205","occupy wall street will tour forecl"
"eastnewyork","http://gothamist.com/2011/11/23/video_two_cops_cars_crash_while_res.php","20111123","video two cops cars crash while res"
"eastnewyork","http://gothamist.com/2011/10/04/state_of_emergency_demanded_after_o.php","20111004","state of emergency demanded after o"
"eastnewyork","http://gothamist.com/2011/09/24/brooklyn_da_were_aware_of_increase.php","20110924","brooklyn da were aware of increase"
"eastnewyork","http://gothamist.com/2011/09/21/wal-mart_would_need_159_stores_in_n.php","20110921","wal-mart would need 159 stores in n"
"eastnewyork","http://gothamist.com/2011/09/19/new_yorkers_spent_215_million_at_wa.php","20110919","new yorkers spent 215 million at wa"
"eastnewyork","http://gothamist.com/2011/08/14/feds_say_east_new_york_isnt_a_food.php","20110814","feds say east new york isnt a food"
"eastnewyork","http://gothamist.com/2011/07/29/dsk-accuser_makes_glam_first_public.php","20110729","dsk-accuser makes glam first public"
"eastnewyork","http://gothamist.com/2011/07/26/wal-mart_wants_to_buy_east_new_york.php","20110726","wal-mart wants to buy east new york"
"eastnewyork","http://gothamist.com/2011/06/21/brooklyn_auto_shop_shooter_commits.php","20110621","brooklyn auto shop shooter commits"
"eastnewyork","http://gothamist.com/2011/06/19/nypd_very_crispy_gangsters_may_be_i.php","20110619","nypd very crispy gangsters may be i"
"eastnewyork","http://gothamist.com/2011/06/18/brooklyn_house_party_shooting_leave.php","20110618","brooklyn house party shooting leave"
"eastnewyork","http://gothamist.com/2011/05/07/video_take_a_tour_of_the_fly-infest.php","20110507","video take a tour of the fly-infest"
"eastnewyork","http://gothamist.com/2011/04/29/city_worker_murdered_point-blank_at.php","20110429","city worker murdered point-blank at"
"eastnewyork","http://gothamist.com/2011/03/02/walmart_not_winning_lgbt_vote_but_t.php","20110302","walmart not winning lgbt vote but t"
"eastnewyork","http://gothamist.com/2011/03/01/to_woo_nyc_walmart_suddenly_bff_wit.php","20110301","to woo nyc walmart suddenly bff wit"
"eastnewyork","http://gothamist.com/2011/03/01/brooklyn_woman_stabbed_to_death_app.php","20110301","brooklyn woman stabbed to death app"
"eastnewyork","http://gothamist.com/2011/02/18/you_dont_live_in_crown_heights_you.php","20110218","you dont live in crown heights you"
"eastnewyork","http://gothamist.com/2011/01/30/walmart_3.php","20110130","walmart 3"
"eastnewyork","http://gothamist.com/2010/12/13/cab_drivers_get_into_fistfight_over.php","20101213","cab drivers get into fistfight over"
"eastnewyork","http://gothamist.com/2010/12/11/kelly_rages_at_cycling_cop-shooters.php","20101211","kelly rages at cycling cop-shooters"
"eastnewyork","http://gothamist.com/2010/10/22/man_sexually_assaults_robs_78-year-.php","20101022","man sexually assaults robs 78-year-"
"eastnewyork","http://gothamist.com/2010/10/19/cycling_teen_who_shot_cop_charged_m.php","20101019","cycling teen who shot cop charged m"
"eastnewyork","http://gothamist.com/2010/10/18/teen_caught_riding_bike_on_sidewalk.php","20101018","teen caught riding bike on sidewalk"
"eastnewyork","http://gothamist.com/2010/09/26/dramatic_chase_in_brooklyn_leaves_s.php","20100926","dramatic chase in brooklyn leaves s"
"eastnewyork","http://gothamist.com/2010/09/09/man_survives_625-volt_tumble_onto_t.php","20100909","man survives 625-volt tumble onto t"
"eastnewyork","http://gothamist.com/2010/09/02/10-year-old_hit_by_stray_bullets_in.php","20100902","10-year-old hit by stray bullets in"
"eastnewyork","http://gothamist.com/2010/07/02/intern_with_ccrb_bused_with_gun_pot.php","20100702","intern with ccrb bused with gun pot"
"eastnewyork","http://gothamist.com/2010/06/21/four_murders_in_less_than_three_hou.php","20100621","four murders in less than three hou"
"eastnewyork","http://gothamist.com/2010/05/27/east_new_yorkers_worried_about_crim.php","20100527","east new yorkers worried about crim"
"eastnewyork","http://gothamist.com/2010/05/24/was_muslims_beating_a_hate_crime_or.php","20100524","was muslims beating a hate crime or"
"eastnewyork","http://gothamist.com/2010/05/06/wal-mart_1.php","20100506","wal-mart 1"
"eastnewyork","http://gothamist.com/2010/04/29/help_sought_in_identifying_dead_cyc.php","20100429","help sought in identifying dead cyc"
"eastnewyork","http://gothamist.com/2010/04/19/nypd_brass_angry_over_recent_violen.php","20100419","nypd brass angry over recent violen"
"eastnewyork","http://gothamist.com/2010/04/18/man_runs_block_after_getting_stabbe.php","20100418","man runs block after getting stabbe"
"eastnewyork","http://gothamist.com/2010/04/14/anti-soda_brigade_tries_giveaway_ba.php","20100414","anti-soda brigade tries giveaway ba"
"eastnewyork","http://gothamist.com/2010/03/31/man_recreates_brooklyn_classroom_on.php","20100331","man recreates brooklyn classroom on"
"eastnewyork","http://gothamist.com/2010/03/04/controversial_architect_robert_scar.php","20100304","controversial architect robert scar"
"eastnewyork","http://gothamist.com/2010/02/09/brooklyn_man_loses_tires_finds_them.php","20100209","brooklyn man loses tires finds them"
"eastnewyork","http://gothamist.com/2010/02/07/brooklyn_mom_charged_left_kids_home.php","20100207","brooklyn mom charged left kids home"
"eastnewyork","http://gothamist.com/2010/02/02/with_child_still_missing_mom_stays.php","20100202","with child still missing mom stays"
"eastnewyork","http://gothamist.com/2010/01/26/bronx_neighborhoods_have_nations_hi.php","20100126","bronx neighborhoods have nations hi"
"eastnewyork","http://gothamist.com/2010/01/22/after_reelection_as_speaker_quinn_d.php","20100122","after reelection as speaker quinn d"
"eastnewyork","http://gothamist.com/2010/01/13/girlfriend_of_12-year-olds_slasher.php","20100113","girlfriend of 12-year-olds slasher"
"eastnewyork","http://gothamist.com/2009/11/06/diner_patron_threatens_to_kill_serv.php","20091106","diner patron threatens to kill serv"
"eastnewyork","http://gothamist.com/2009/10/04/street_justice_returns_to_the_stree.php","20091004","street justice returns to the stree"
"eastnewyork","http://gothamist.com/2009/09/27/brooklyn_man_shot_in_projects_he_wa.php","20090927","brooklyn man shot in projects he wa"
"eastnewyork","http://gothamist.com/2009/09/26/woman_shot_in_the_face_outside_broo.php","20090926","woman shot in the face outside broo"
"eastnewyork","http://gothamist.com/2009/09/19/mistrial_called_when_foreman_and_de.php","20090919","mistrial called when foreman and de"
"eastnewyork","http://gothamist.com/2009/08/22/15-year-old_father-to-be_fatally_sh.php","20090822","15-year-old father-to-be fatally sh"
"eastnewyork","http://gothamist.com/2009/08/16/two_shootings_on_one_brooklyn_block.php","20090816","two shootings on one brooklyn block"
"eastnewyork","http://gothamist.com/2009/08/10/suv_clubs.php","20090810","suv clubs"
"eastnewyork","http://gothamist.com/2009/06/17/ex-employee_sneaks_into_target_star.php","20090617","ex-employee sneaks into target star"
"eastnewyork","http://gothamist.com/2009/04/28/teen_explains_brownsville_hammer-at.php","20090428","teen explains brownsville hammer-at"
"eastnewyork","http://gothamist.com/2009/04/24/itching_powder_prank_at_brooklyn_sc.php","20090424","itching powder prank at brooklyn sc"
"eastnewyork","http://gothamist.com/2009/03/26/kid_brings_a_blade_into_his_third_g.php","20090326","kid brings a blade into his third g"
"eastnewyork","http://gothamist.com/2009/03/21/missing_teens_death_ruled_homicide.php","20090321","missing teens death ruled homicide"
"eastnewyork","http://gothamist.com/2008/08/13/man_takes_land_city_takes_it_back.php","20080813","man takes land city takes it back"
"eastnewyork","http://gothamist.com/2008/05/11/parishioner_sto.php","20080511","parishioner sto"
"eastnewyork","http://gothamist.com/2008/05/07/more_urban_farm.php","20080507","more urban farm"
"eastnewyork","http://gothamist.com/2008/03/13/brooklyn_wall_c.php","20080313","brooklyn wall c"
"eastnewyork","http://gothamist.com/2008/02/28/ham_hocks_pchee.php","20080228","ham hocks pchee"
"eastnewyork","http://gothamist.com/2008/02/25/extra_extra_801.php","20080225","extra extra 801"
"eastnewyork","http://gothamist.com/2008/02/12/graffiti_compla.php","20080212","graffiti compla"
"eastnewyork","http://gothamist.com/2008/01/03/man_killed_by_p_1.php","20080103","man killed by p 1"
"eastnewyork","http://gothamist.com/2008/01/02/narcotics_offic.php","20080102","narcotics offic"
"eastnewyork","http://gothamist.com/2007/12/26/five_killed_in.php","20071226","five killed in"
"eastnewyork","http://gothamist.com/2007/11/25/in_different_in.php","20071125","in different in"
"eastnewyork","http://gothamist.com/2007/11/19/police_kill_sta.php","20071119","police kill sta"
"eastnewyork","http://gothamist.com/2007/11/18/brooklyn_bodega.php","20071118","brooklyn bodega"
"eastnewyork","http://gothamist.com/2007/11/06/where_the_aji_d.php","20071106","where the aji d"
"eastnewyork","http://gothamist.com/2007/10/30/m23_bus_is_most.php","20071030","m23 bus is most"
"eastnewyork","http://gothamist.com/2007/10/25/the_best_new_re.php","20071025","the best new re"
"eastnewyork","http://gothamist.com/2007/10/21/extra_extra_673.php","20071021","extra extra 673"
"eastnewyork","http://gothamist.com/2007/09/25/map_of_the_day_124.php","20070925","map of the day 124"
"eastnewyork","http://gothamist.com/2007/09/19/when_they_were.php","20070919","when they were"
"eastnewyork","http://gothamist.com/2007/08/24/saved_by_the_ce_1.php","20070824","saved by the ce 1"
"eastnewyork","http://gothamist.com/2007/07/31/shootings_in_fo.php","20070731","shootings in fo"
"eastnewyork","http://gothamist.com/2007/07/23/for_barron_its.php","20070723","for barron its"
"eastnewyork","http://gothamist.com/2007/06/27/jonathan_dienst.php","20070627","jonathan dienst"
"eastnewyork","http://gothamist.com/2007/06/24/when_you_dump_a.php","20070624","when you dump a"
"eastnewyork","http://gothamist.com/2007/06/14/extra_extra_546.php","20070614","extra extra 546"
"eastnewyork","http://gothamist.com/2007/06/09/brooklyn_fires.php","20070609","brooklyn fires"
"eastnewyork","http://gothamist.com/2007/06/08/baby_dies_in_br.php","20070608","baby dies in br"
"eastnewyork","http://gothamist.com/2007/06/07/separate_shooti.php","20070607","separate shooti"
"eastnewyork","http://gothamist.com/2007/03/30/new_york_city_o.php","20070330","new york city o"
"eastnewyork","http://gothamist.com/2007/03/04/three_pedestria.php","20070304","three pedestria"
"eastnewyork","http://gothamist.com/2007/02/08/13_billion_for.php","20070208","13 billion for"
"eastnewyork","http://gothamist.com/2007/02/05/suits.php","20070205","suits"
"eastnewyork","http://gothamist.com/2007/01/29/school_bus_chan.php","20070129","school bus chan"
"eastnewyork","http://gothamist.com/2007/01/18/brooklyn_artist.php","20070118","brooklyn artist"
"eastnewyork","http://gothamist.com/2007/01/14/extra_extra_395.php","20070114","extra extra 395"
"eastnewyork","http://gothamist.com/2006/12/28/extra_extra_378.php","20061228","extra extra 378"
"eastnewyork","http://gothamist.com/2006/11/27/driver_with_sus.php","20061127","driver with sus"
"eastnewyork","http://gothamist.com/2006/11/16/design_roundup_5.php","20061116","design roundup 5"
"eastnewyork","http://gothamist.com/2006/08/18/amber_alert_pro.php","20060818","amber alert pro"
"eastnewyork","http://gothamist.com/2006/01/21/and_how_do_you.php","20060121","and how do you"
"eastnewyork","http://gothamist.com/2005/08/07/and_the_rest.php","20050807","and the rest"
"eastnewyork","http://gothamist.com/2005/06/03/the_mta_likes_to_watch.php","20050603","the mta likes to watch"
"eastnewyork","http://gothamist.com/2005/05/31/9_year_old_stabs_11_year_old_friend.php","20050531","9 year old stabs 11 year old friend"
"eastnewyork","http://gothamist.com/2005/04/25/michele_zipp_writer_exeditorinchief_playgirl.php","20050425","michele zipp writer exeditorinchief playgirl"
"eastnewyork","http://gothamist.com/2004/09/14/kids_in_the_school.php","20040914","kids in the school"
"eastnewyork","http://gothamist.com/2004/09/10/kevin_walsh_forgotten_ny.php","20040910","kevin walsh forgotten ny"
"eastnewyork","http://gothamist.com/2004/09/07/margaret_harper_nyc_public_school_teacher.php","20040907","margaret harper nyc public school teacher"
"eastnewyork","http://gothamist.com/2004/07/19/subway_incident_roundup.php","20040719","subway incident roundup"
"eastnewyork","http://gothamist.com/2004/06/21/murdered_homeless_man_mourned.php","20040621","murdered homeless man mourned"
"eastnewyork","http://gothamist.com/2006/01/21/and_how_do_you.php","20060121","and how do you"
"eastnewyork","http://gothamist.com/2005/08/07/and_the_rest.php","20050807","and the rest"
"eastnewyork","http://gothamist.com/2005/06/03/the_mta_likes_to_watch.php","20050603","the mta likes to watch"
"eastnewyork","http://gothamist.com/2005/05/31/9_year_old_stabs_11_year_old_friend.php","20050531","9 year old stabs 11 year old friend"
"eastnewyork","http://gothamist.com/2005/04/25/michele_zipp_writer_exeditorinchief_playgirl.php","20050425","michele zipp writer exeditorinchief playgirl"
"eastnewyork","http://gothamist.com/2004/09/14/kids_in_the_school.php","20040914","kids in the school"
"eastnewyork","http://gothamist.com/2004/09/10/kevin_walsh_forgotten_ny.php","20040910","kevin walsh forgotten ny"
"eastnewyork","http://gothamist.com/2004/09/07/margaret_harper_nyc_public_school_teacher.php","20040907","margaret harper nyc public school teacher"
"eastnewyork","http://gothamist.com/2004/07/19/subway_incident_roundup.php","20040719","subway incident roundup"
"eastnewyork","http://gothamist.com/2004/06/21/murdered_homeless_man_mourned.php","20040621","murdered homeless man mourned"
